"sample","emu_frame","snapshot_index","component","pixels","min_x","max_x","min_y","max_y","center_x","center_y","screenshot","interpretation"
"514","20697","48","4","5","53","56","157","160","54.5","158.5","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","5","4","38","41","160","160","39.5","160","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","6","2","48","49","161","161","48.5","161","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","7","2","40","41","163","163","40.5","163","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","8","11","68","78","169","169","73","169","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","9","5","81","84","169","172","82.5","170.5","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","10","10","106","115","169","171","110.5","170","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","11","4","66","69","172","172","67.5","172","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","12","2","76","77","173","173","76.5","173","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","13","2","105","106","174","174","105.5","174","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","14","4","108","109","174","176","108.5","175","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","15","2","68","69","175","175","68.5","175","frame_0514.png","unclassified orange sprite pixels"
"514","20697","48","16","2","101","102","179","179","101.5","179","frame_0514.png","unclassified orange sprite pixels"
"516","20699","49","0","15","34","41","105","109","37.5","107","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","1","2","44","45","109","110","44.5","109.5","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","2","3","48","50","109","109","49","109","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","3","7","54","58","110","111","56","110.5","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","4","3","36","38","114","114","37","114","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","5","11","26","36","155","155","31","155","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","6","5","51","54","155","158","52.5","156.5","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","7","4","36","39","158","158","37.5","158","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","8","2","46","47","159","159","46.5","159","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","9","2","38","39","161","161","38.5","161","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","10","11","53","63","168","168","58","168","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","11","5","78","81","168","171","79.5","169.5","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","12","4","63","66","171","171","64.5","171","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","13","2","73","74","172","172","73.5","172","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","14","10","91","100","172","174","95.5","173","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","15","2","65","66","174","174","65.5","174","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","16","2","101","102","174","174","101.5","174","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","17","4","104","105","174","176","104.5","175","frame_0516.png","unclassified orange sprite pixels"
"516","20699","49","18","2","97","98","179","179","97.5","179","frame_0516.png","unclassified orange sprite pixels"
"518","20701","50","0","4","31","34","105","108","32.5","106.5","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","1","12","36","46","109","111","41","110","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","2","6","49","53","110","111","51","110.5","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","3","11","36","46","154","154","41","154","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","4","5","49","52","154","157","50.5","155.5","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","5","4","34","37","157","157","35.5","157","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","6","2","44","45","158","158","44.5","158","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","7","2","36","37","160","160","36.5","160","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","8","11","61","71","167","167","66","167","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","9","5","74","77","167","170","75.5","168.5","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","10","10","99","108","169","171","103.5","170","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","11","4","59","62","170","170","60.5","170","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","12","2","69","70","171","171","69.5","171","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","13","2","61","62","173","173","61.5","173","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","14","2","98","99","174","174","98.5","174","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","15","4","101","102","174","176","101.5","175","frame_0518.png","unclassified orange sprite pixels"
"518","20701","50","16","2","94","95","179","179","94.5","179","frame_0518.png","unclassified orange sprite pixels"
"520","20703","51","0","11","24","31","105","109","27.5","107","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","1","3","38","40","109","109","39","109","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","2","7","44","48","110","111","46","110.5","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","3","11","22","32","152","152","27","152","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","4","5","47","50","152","155","48.5","153.5","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","5","4","32","35","155","155","33.5","155","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","6","2","42","43","156","156","42.5","156","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","7","2","34","35","158","158","34.5","158","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","8","11","47","57","166","166","52","166","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","9","5","72","75","166","169","73.5","167.5","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","10","4","57","60","169","169","58.5","169","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","11","2","67","68","170","170","67.5","170","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","12","2","59","60","172","172","59.5","172","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","13","10","84","93","172","174","88.5","173","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","14","2","94","95","174","174","94.5","174","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","15","4","97","98","174","176","97.5","175","frame_0520.png","unclassified orange sprite pixels"
"520","20703","51","16","2","90","91","179","179","90.5","179","frame_0520.png","unclassified orange sprite pixels"
"522","20705","52","0","11","33","43","150","150","38","150","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","1","5","46","49","150","153","47.5","151.5","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","2","4","31","34","153","153","32.5","153","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","3","2","41","42","154","154","41.5","154","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","4","2","33","34","156","156","33.5","156","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","5","11","56","66","165","165","61","165","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","6","5","69","72","165","168","70.5","166.5","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","7","4","54","57","168","168","55.5","168","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","8","2","64","65","169","169","64.5","169","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","9","10","91","100","169","171","95.5","170","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","10","2","56","57","171","171","56.5","171","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","11","2","90","91","174","174","90.5","174","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","12","4","93","94","174","176","93.5","175","frame_0522.png","unclassified orange sprite pixels"
"522","20705","52","13","2","86","87","179","179","86.5","179","frame_0522.png","unclassified orange sprite pixels"
"524","20707","53","0","11","20","30","148","148","25","148","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","1","5","45","48","148","151","46.5","149.5","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","2","4","30","33","151","151","31.5","151","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","3","2","40","41","152","152","40.5","152","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","4","2","32","33","154","154","32.5","154","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","5","11","41","51","164","164","46","164","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","6","5","66","69","164","167","67.5","165.5","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","7","4","51","54","167","167","52.5","167","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","8","2","61","62","168","168","61.5","168","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","9","2","53","54","170","170","53.5","170","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","10","10","77","86","172","174","81.5","173","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","11","2","87","88","174","174","87.5","174","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","12","4","90","91","174","176","90.5","175","frame_0524.png","unclassified orange sprite pixels"
"524","20707","53","13","2","83","84","179","179","83.5","179","frame_0524.png","unclassified orange sprite pixels"
"526","20709","54","0","4","11","14","105","108","12.5","106.5","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","1","12","16","26","109","111","21","110","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","2","6","29","33","110","111","31","110.5","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","3","11","31","41","146","146","36","146","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","4","5","44","47","146","149","45.5","147.5","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","5","4","29","32","149","149","30.5","149","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","6","2","39","40","150","150","39.5","150","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","7","2","31","32","152","152","31.5","152","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","8","11","50","60","163","163","55","163","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","9","5","63","66","163","166","64.5","164.5","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","10","4","48","51","166","166","49.5","166","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","11","2","58","59","167","167","58.5","167","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","12","2","50","51","169","169","50.5","169","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","13","10","84","93","169","171","88.5","170","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","14","2","83","84","174","174","83.5","174","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","15","4","86","87","174","176","86.5","175","frame_0526.png","unclassified orange sprite pixels"
"526","20709","54","16","2","79","80","179","179","79.5","179","frame_0526.png","unclassified orange sprite pixels"
"528","20711","55","0","15","4","11","105","109","7.5","107","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","1","2","14","15","109","110","14.5","109.5","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","2","3","18","20","109","109","19","109","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","3","7","24","28","110","111","26","110.5","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","4","3","6","8","114","114","7","114","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","5","11","17","27","144","144","22","144","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","6","5","42","45","144","147","43.5","145.5","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","7","4","27","30","147","147","28.5","147","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","8","2","37","38","148","148","37.5","148","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","9","2","29","30","150","150","29.5","150","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","10","11","36","46","162","162","41","162","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","11","5","61","64","162","165","62.5","163.5","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","12","4","46","49","165","165","47.5","165","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","13","2","56","57","166","166","56.5","166","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","14","2","48","49","168","168","48.5","168","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","15","10","70","79","172","174","74.5","173","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","16","2","80","81","174","174","80.5","174","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","17","4","83","84","174","176","83.5","175","frame_0528.png","unclassified orange sprite pixels"
"528","20711","55","18","2","76","77","179","179","76.5","179","frame_0528.png","unclassified orange sprite pixels"
"530","20713","56","0","4","3","6","105","108","4.5","106.5","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","1","12","8","18","109","111","13","110","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","2","6","21","25","110","111","23","110.5","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","3","11","29","39","142","142","34","142","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","4","5","42","45","142","145","43.5","143.5","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","5","4","27","30","145","145","28.5","145","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","6","2","37","38","146","146","37.5","146","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","7","2","29","30","148","148","29.5","148","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","8","11","46","56","161","161","51","161","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","9","5","59","62","161","164","60.5","162.5","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","10","4","44","47","164","164","45.5","164","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","11","2","54","55","165","165","54.5","165","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","12","2","46","47","167","167","46.5","167","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","13","10","77","86","169","171","81.5","170","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","14","2","76","77","174","174","76.5","174","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","15","4","79","80","174","176","79.5","175","frame_0530.png","unclassified orange sprite pixels"
"530","20713","56","16","2","72","73","179","179","72.5","179","frame_0530.png","unclassified orange sprite pixels"
"532","20715","57","0","11","1","8","105","109","4.5","107","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","1","3","15","17","109","109","16","109","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","2","7","21","25","110","111","23","110.5","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","3","11","16","26","140","140","21","140","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","4","5","41","44","140","143","42.5","141.5","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","5","4","26","29","143","143","27.5","143","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","6","2","36","37","144","144","36.5","144","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","7","2","28","29","146","146","28.5","146","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","8","11","32","42","160","160","37","160","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","9","5","57","60","160","163","58.5","161.5","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","10","4","42","45","163","163","43.5","163","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","11","2","52","53","164","164","52.5","164","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","12","2","44","45","166","166","44.5","166","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","13","11","62","72","170","170","67","170","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","14","5","87","90","170","173","88.5","171.5","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","15","4","72","75","173","173","73.5","173","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","16","2","82","83","174","174","82.5","174","frame_0532.png","unclassified orange sprite pixels"
"532","20715","57","17","2","74","75","176","176","74.5","176","frame_0532.png","unclassified orange sprite pixels"
"534","20717","58","0","4","3","6","105","108","4.5","106.5","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","1","12","8","18","109","111","13","110","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","2","6","21","25","110","111","23","110.5","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","3","3","3","5","114","114","4","114","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","4","11","27","37","138","138","32","138","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","5","5","40","43","138","141","41.5","139.5","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","6","4","25","28","141","141","26.5","141","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","7","2","35","36","142","142","35.5","142","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","8","2","27","28","144","144","27.5","144","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","9","11","41","51","158","158","46","158","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","10","5","54","57","158","161","55.5","159.5","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","11","4","39","42","161","161","40.5","161","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","12","2","49","50","162","162","49.5","162","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","13","2","41","42","164","164","41.5","164","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","14","11","71","81","169","169","76","169","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","15","5","84","87","169","172","85.5","170.5","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","16","4","69","72","172","172","70.5","172","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","17","2","79","80","173","173","79.5","173","frame_0534.png","unclassified orange sprite pixels"
"534","20717","58","18","2","71","72","175","175","71.5","175","frame_0534.png","unclassified orange sprite pixels"
"536","20719","59","0","15","1","8","105","109","4.5","107","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","1","2","11","12","109","110","11.5","109.5","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","2","3","15","17","109","109","16","109","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","3","7","21","25","110","111","23","110.5","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","4","11","14","24","136","136","19","136","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","5","5","39","42","136","139","40.5","137.5","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","6","4","24","27","139","139","25.5","139","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","7","2","34","35","140","140","34.5","140","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","8","2","26","27","142","142","26.5","142","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","9","11","28","38","157","157","33","157","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","10","5","53","56","157","160","54.5","158.5","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","11","4","38","41","160","160","39.5","160","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","12","2","48","49","161","161","48.5","161","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","13","2","40","41","163","163","40.5","163","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","14","11","56","66","169","169","61","169","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","15","5","81","84","169","172","82.5","170.5","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","16","4","66","69","172","172","67.5","172","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","17","2","76","77","173","173","76.5","173","frame_0536.png","unclassified orange sprite pixels"
"536","20719","59","18","2","68","69","175","175","68.5","175","frame_0536.png","unclassified orange sprite pixels"
"538","20721","60","0","11","26","36","133","133","31","133","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","1","5","39","42","133","136","40.5","134.5","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","2","4","24","27","136","136","25.5","136","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","3","2","34","35","137","137","34.5","137","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","4","2","26","27","139","139","26.5","139","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","5","11","38","48","155","155","43","155","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","6","5","51","54","155","158","52.5","156.5","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","7","4","36","39","158","158","37.5","158","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","8","2","46","47","159","159","46.5","159","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","9","2","38","39","161","161","38.5","161","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","10","11","65","75","168","168","70","168","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","11","5","78","81","168","171","79.5","169.5","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","12","4","63","66","171","171","64.5","171","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","13","2","73","74","172","172","73.5","172","frame_0538.png","unclassified orange sprite pixels"
"538","20721","60","14","2","65","66","174","174","65.5","174","frame_0538.png","unclassified orange sprite pixels"
"540","20723","61","0","10","15","24","131","131","19.5","131","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","1","2","25","26","134","134","25.5","134","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","2","2","35","36","134","134","35.5","134","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","3","11","24","34","154","154","29","154","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","4","5","49","52","154","157","50.5","155.5","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","5","4","34","37","157","157","35.5","157","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","6","2","44","45","158","158","44.5","158","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","7","2","36","37","160","160","36.5","160","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","8","11","49","59","167","167","54","167","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","9","5","74","77","167","170","75.5","168.5","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","10","4","59","62","170","170","60.5","170","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","11","2","69","70","171","171","69.5","171","frame_0540.png","unclassified orange sprite pixels"
"540","20723","61","12","2","61","62","173","173","61.5","173","frame_0540.png","unclassified orange sprite pixels"
"542","20725","62","0","4","3","6","105","108","4.5","106.5","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","1","12","8","18","109","111","13","110","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","2","6","21","25","110","111","23","110.5","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","3","10","25","34","128","128","29.5","128","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","4","2","24","25","131","131","24.5","131","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","5","2","34","35","131","131","34.5","131","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","6","11","34","44","152","152","39","152","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","7","5","47","50","152","155","48.5","153.5","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","8","4","32","35","155","155","33.5","155","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","9","2","42","43","156","156","42.5","156","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","10","2","34","35","158","158","34.5","158","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","11","11","59","69","166","166","64","166","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","12","5","72","75","166","169","73.5","167.5","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","13","4","57","60","169","169","58.5","169","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","14","2","67","68","170","170","67.5","170","frame_0542.png","unclassified orange sprite pixels"
"542","20725","62","15","2","59","60","172","172","59.5","172","frame_0542.png","unclassified orange sprite pixels"
"544","20727","63","0","11","1","8","105","109","4.5","107","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","1","3","15","17","109","109","16","109","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","2","7","21","25","110","111","23","110.5","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","3","10","14","23","126","126","18.5","126","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","4","2","24","25","129","129","24.5","129","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","5","2","34","35","129","129","34.5","129","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","6","11","21","31","150","150","26","150","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","7","5","46","49","150","153","47.5","151.5","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","8","4","31","34","153","153","32.5","153","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","9","2","41","42","154","154","41.5","154","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","10","2","33","34","156","156","33.5","156","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","11","11","44","54","165","165","49","165","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","12","5","69","72","165","168","70.5","166.5","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","13","4","54","57","168","168","55.5","168","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","14","2","64","65","169","169","64.5","169","frame_0544.png","unclassified orange sprite pixels"
"544","20727","63","15","2","56","57","171","171","56.5","171","frame_0544.png","unclassified orange sprite pixels"
"546","20729","64","0","4","3","6","105","108","4.5","106.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","1","12","8","18","109","111","13","110","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","2","6","21","25","110","111","23","110.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","3","3","3","5","114","114","4","114","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","4","10","26","35","123","123","30.5","123","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","5","2","33","33","126","127","33","126.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","6","2","25","26","127","127","25.5","127","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","7","2","23","23","128","129","23","128.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","8","11","32","42","148","148","37","148","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","9","5","45","48","148","151","46.5","149.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","10","4","30","33","151","151","31.5","151","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","11","2","40","41","152","152","40.5","152","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","12","2","32","33","154","154","32.5","154","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","13","11","53","63","164","164","58","164","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","14","5","66","69","164","167","67.5","165.5","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","15","4","51","54","167","167","52.5","167","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","16","2","61","62","168","168","61.5","168","frame_0546.png","unclassified orange sprite pixels"
"546","20729","64","17","2","53","54","170","170","53.5","170","frame_0546.png","unclassified orange sprite pixels"
"548","20731","65","0","15","1","8","105","109","4.5","107","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","1","2","11","12","109","110","11.5","109.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","2","3","15","17","109","109","16","109","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","3","7","21","25","110","111","23","110.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","4","10","15","24","120","120","19.5","120","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","5","2","33","33","123","124","33","123.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","6","2","25","26","124","124","25.5","124","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","7","2","23","23","125","126","23","125.5","frame_0548.png","unclassified orange sprite pixels"
"548","20731","65","8","11","19","29","146","146","24","146","frame_0548.png","unclassified orange sprite pixels"
