"sample","emu_frame","snapshot_index","component","pixels","min_x","max_x","min_y","max_y","center_x","center_y","screenshot","interpretation"
"678","20861","95","1","14","152","157","99","103","154.5","101","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","2","4","160","161","100","101","160.5","100.5","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","3","13","204","209","100","104","206.5","102","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","4","9","141","143","102","105","142","103.5","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","5","4","200","201","102","104","200.5","103","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","6","4","251","252","102","104","251.5","103","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","7","3","255","255","102","104","255","103","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","8","19","194","198","103","109","196","106","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","9","19","245","249","103","109","247","106","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","10","8","190","192","108","110","191","109","frame_0678.png","unclassified green sprite pixels"
"678","20861","95","11","8","241","243","108","110","242","109","frame_0678.png","unclassified green sprite pixels"
"680","20863","96","0","18","142","145","98","104","143.5","101","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","1","14","149","154","98","102","151.5","100","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","2","4","157","158","99","100","157.5","99.5","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","3","13","201","206","100","104","203.5","102","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","4","9","138","140","101","104","139","102.5","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","5","11","251","255","101","104","253","102.5","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","6","4","197","198","102","104","197.5","103","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","7","4","247","248","102","104","247.5","103","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","8","19","191","195","103","109","193","106","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","9","19","241","245","103","109","243","106","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","10","8","187","189","108","110","188","109","frame_0680.png","unclassified green sprite pixels"
"680","20863","96","11","8","237","239","108","110","238","109","frame_0680.png","unclassified green sprite pixels"
"682","20865","97","0","18","140","143","96","102","141.5","99","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","1","14","147","152","96","100","149.5","98","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","2","4","155","156","97","98","155.5","97.5","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","3","9","136","138","99","102","137","100.5","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","4","13","197","202","100","104","199.5","102","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","5","13","248","253","100","104","250.5","102","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","6","4","193","194","102","104","193.5","103","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","7","4","244","245","102","104","244.5","103","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","8","19","187","191","103","109","189","106","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","9","19","238","242","103","109","240","106","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","10","8","183","185","108","110","184","109","frame_0682.png","unclassified green sprite pixels"
"682","20865","97","11","8","234","236","108","110","235","109","frame_0682.png","unclassified green sprite pixels"
"684","20867","98","0","18","139","142","95","101","140.5","98","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","1","14","146","151","95","99","148.5","97","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","2","4","154","155","96","97","154.5","96.5","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","3","9","135","137","98","101","136","99.5","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","4","13","194","199","100","104","196.5","102","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","5","13","244","249","100","104","246.5","102","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","6","4","190","191","102","104","190.5","103","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","7","4","240","241","102","104","240.5","103","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","8","19","184","188","103","109","186","106","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","9","19","234","238","103","109","236","106","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","10","8","180","182","108","110","181","109","frame_0684.png","unclassified green sprite pixels"
"684","20867","98","11","8","230","232","108","110","231","109","frame_0684.png","unclassified green sprite pixels"
"686","20869","99","0","18","138","141","92","98","139.5","95","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","1","14","145","150","92","96","147.5","94","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","2","4","153","154","93","94","153.5","93.5","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","3","9","134","136","95","98","135","96.5","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","4","13","190","195","100","104","192.5","102","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","5","13","240","245","100","104","242.5","102","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","6","4","186","187","102","104","186.5","103","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","7","4","236","237","102","104","236.5","103","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","8","19","180","184","103","109","182","106","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","9","19","230","234","103","109","232","106","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","10","8","176","178","108","110","177","109","frame_0686.png","unclassified green sprite pixels"
"686","20869","99","11","8","226","228","108","110","227","109","frame_0686.png","unclassified green sprite pixels"
"688","20871","100","0","18","137","140","90","96","138.5","93","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","1","14","144","149","90","94","146.5","92","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","2","3","152","153","91","92","152.5","91.5","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","3","9","133","135","93","96","134","94.5","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","4","13","186","191","100","104","188.5","102","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","5","13","237","242","100","104","239.5","102","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","6","4","182","183","102","104","182.5","103","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","7","4","233","234","102","104","233.5","103","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","8","19","176","180","103","109","178","106","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","9","19","227","231","103","109","229","106","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","10","8","172","174","108","110","173","109","frame_0688.png","unclassified green sprite pixels"
"688","20871","100","11","8","223","225","108","110","224","109","frame_0688.png","unclassified green sprite pixels"
"690","20873","101","0","18","136","139","87","93","137.5","90","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","1","10","144","148","88","91","146","89.5","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","2","9","132","134","90","93","133","91.5","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","3","13","183","188","100","104","185.5","102","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","4","13","233","238","100","104","235.5","102","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","5","4","179","180","102","104","179.5","103","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","6","4","229","230","102","104","229.5","103","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","7","19","173","177","103","109","175","106","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","8","19","223","227","103","109","225","106","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","9","8","169","171","108","110","170","109","frame_0690.png","unclassified green sprite pixels"
"690","20873","101","10","8","219","221","108","110","220","109","frame_0690.png","unclassified green sprite pixels"
"692","20875","102","0","5","147","148","85","87","147.5","86","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","1","2","151","151","85","86","151","85.5","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","2","9","132","134","87","90","133","88.5","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","3","13","136","139","87","90","137.5","88.5","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","4","13","179","184","100","104","181.5","102","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","5","13","230","235","100","104","232.5","102","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","6","4","175","176","102","104","175.5","103","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","7","4","226","227","102","104","226.5","103","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","8","19","169","173","103","109","171","106","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","9","19","220","224","103","109","222","106","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","10","8","165","167","108","110","166","109","frame_0692.png","unclassified green sprite pixels"
"692","20875","102","11","8","216","218","108","110","217","109","frame_0692.png","unclassified green sprite pixels"
"694","20877","103","0","3","144","145","81","82","144.5","81.5","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","1","6","147","149","82","85","148","83.5","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","2","4","152","153","82","83","152.5","82.5","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","3","8","133","135","85","87","134","86","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","4","2","137","138","87","87","137.5","87","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","5","13","226","231","100","104","228.5","102","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","6","6","176","177","101","104","176.5","102.5","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","7","3","179","180","101","102","179.5","101.5","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","8","4","172","173","102","104","172.5","103","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","9","4","222","223","102","104","222.5","103","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","10","19","166","170","103","109","168","106","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","11","19","216","220","103","109","218","106","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","12","8","162","164","108","110","163","109","frame_0694.png","unclassified green sprite pixels"
"694","20877","103","13","8","212","214","108","110","213","109","frame_0694.png","unclassified green sprite pixels"
"696","20879","104","0","2","138","138","78","79","138","78.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","1","6","144","145","78","81","144.5","79.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","2","7","147","149","79","82","148","80.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","3","4","152","153","79","80","152.5","79.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","4","5","137","139","81","82","138","81.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","5","13","222","227","100","104","224.5","102","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","6","12","172","177","101","104","174.5","102.5","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","7","4","168","169","102","104","168.5","103","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","8","4","218","219","102","104","218.5","103","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","9","19","162","166","103","109","164","106","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","10","19","212","216","103","109","214","106","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","11","8","158","160","108","110","159","109","frame_0696.png","unclassified green sprite pixels"
"696","20879","104","12","8","208","210","108","110","209","109","frame_0696.png","unclassified green sprite pixels"
"698","20881","105","0","14","138","141","76","82","139.5","79","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","1","14","145","150","76","80","147.5","78","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","2","4","153","154","77","78","153.5","77.5","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","3","9","134","136","79","82","135","80.5","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","4","13","168","173","100","104","170.5","102","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","5","13","219","224","100","104","221.5","102","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","6","4","164","165","102","104","164.5","103","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","7","4","215","216","102","104","215.5","103","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","8","19","158","162","103","109","160","106","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","9","19","209","213","103","109","211","106","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","10","8","154","156","108","110","155","109","frame_0698.png","unclassified green sprite pixels"
"698","20881","105","11","8","205","207","108","110","206","109","frame_0698.png","unclassified green sprite pixels"
"700","20883","106","0","18","139","142","74","80","140.5","77","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","1","14","146","151","74","78","148.5","76","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","2","4","154","155","75","76","154.5","75.5","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","3","9","135","137","77","80","136","78.5","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","4","13","165","170","100","104","167.5","102","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","5","13","215","220","100","104","217.5","102","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","6","4","161","162","102","104","161.5","103","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","7","4","211","212","102","104","211.5","103","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","8","19","155","159","103","109","157","106","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","9","19","205","209","103","109","207","106","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","10","8","151","153","108","110","152","109","frame_0700.png","unclassified green sprite pixels"
"700","20883","106","11","8","201","203","108","110","202","109","frame_0700.png","unclassified green sprite pixels"
"702","20885","107","0","18","140","143","72","78","141.5","75","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","1","14","147","152","72","76","149.5","74","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","2","4","155","156","73","74","155.5","73.5","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","3","9","136","138","75","78","137","76.5","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","4","18","150","153","100","106","151.5","103","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","5","14","157","162","100","104","159.5","102","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","6","13","212","217","100","104","214.5","102","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","7","4","165","166","101","102","165.5","101.5","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","8","4","208","209","102","104","208.5","103","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","9","9","146","148","103","106","147","104.5","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","10","19","202","206","103","109","204","106","frame_0702.png","unclassified green sprite pixels"
"702","20885","107","11","8","198","200","108","110","199","109","frame_0702.png","unclassified green sprite pixels"
"704","20887","108","0","18","141","144","71","77","142.5","74","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","1","14","148","153","71","75","150.5","73","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","2","4","156","157","72","73","156.5","72.5","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","3","9","137","139","74","77","138","75.5","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","4","18","147","150","100","106","148.5","103","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","5","14","154","159","100","104","156.5","102","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","6","13","208","213","100","104","210.5","102","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","7","4","162","163","101","102","162.5","101.5","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","8","4","204","205","102","104","204.5","103","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","9","9","143","145","103","106","144","104.5","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","10","19","198","202","103","109","200","106","frame_0704.png","unclassified green sprite pixels"
"704","20887","108","11","8","194","196","108","110","195","109","frame_0704.png","unclassified green sprite pixels"
"706","20889","109","0","18","142","145","69","75","143.5","72","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","1","14","149","154","69","73","151.5","71","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","2","4","157","158","70","71","157.5","70.5","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","3","9","138","140","72","75","139","73.5","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","4","18","145","148","99","105","146.5","102","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","5","14","152","157","99","103","154.5","101","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","6","4","160","161","100","101","160.5","100.5","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","7","13","204","209","100","104","206.5","102","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","8","9","141","143","102","105","142","103.5","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","9","4","200","201","102","104","200.5","103","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","10","19","194","198","103","109","196","106","frame_0706.png","unclassified green sprite pixels"
"706","20889","109","11","8","190","192","108","110","191","109","frame_0706.png","unclassified green sprite pixels"
"708","20891","110","0","18","144","147","68","74","145.5","71","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","1","14","151","156","68","72","153.5","70","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","2","4","159","160","69","70","159.5","69.5","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","3","9","140","142","71","74","141","72.5","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","4","18","142","145","98","104","143.5","101","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","5","14","149","154","98","102","151.5","100","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","6","4","157","158","99","100","157.5","99.5","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","7","13","201","206","100","104","203.5","102","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","8","9","138","140","101","104","139","102.5","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","9","4","197","198","102","104","197.5","103","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","10","19","191","195","103","109","193","106","frame_0708.png","unclassified green sprite pixels"
"708","20891","110","11","8","187","189","108","110","188","109","frame_0708.png","unclassified green sprite pixels"
"710","20893","111","0","18","146","149","68","74","147.5","71","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","1","14","153","158","68","72","155.5","70","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","2","4","161","162","69","70","161.5","69.5","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","3","9","142","144","71","74","143","72.5","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","4","18","140","143","96","102","141.5","99","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","5","14","147","152","96","100","149.5","98","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","6","4","155","156","97","98","155.5","97.5","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","7","9","136","138","99","102","137","100.5","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","8","13","197","202","100","104","199.5","102","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","9","4","193","194","102","104","193.5","103","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","10","19","187","191","103","109","189","106","frame_0710.png","unclassified green sprite pixels"
"710","20893","111","11","8","183","185","108","110","184","109","frame_0710.png","unclassified green sprite pixels"
"712","20895","112","0","18","148","151","67","73","149.5","70","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","1","14","155","160","67","71","157.5","69","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","2","4","163","164","68","69","163.5","68.5","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","3","9","144","146","70","73","145","71.5","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","4","18","139","142","95","101","140.5","98","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","5","14","146","151","95","99","148.5","97","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","6","4","154","155","96","97","154.5","96.5","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","7","9","135","137","98","101","136","99.5","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","8","13","194","199","100","104","196.5","102","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","9","4","190","191","102","104","190.5","103","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","10","19","184","188","103","109","186","106","frame_0712.png","unclassified green sprite pixels"
"712","20895","112","11","8","180","182","108","110","181","109","frame_0712.png","unclassified green sprite pixels"
"714","20897","113","0","18","151","154","67","73","152.5","70","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","1","14","158","163","67","71","160.5","69","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","2","4","166","167","68","69","166.5","68.5","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","3","9","147","149","70","73","148","71.5","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","4","18","138","141","92","98","139.5","95","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","5","14","145","150","92","96","147.5","94","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","6","4","153","154","93","94","153.5","93.5","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","7","9","134","136","95","98","135","96.5","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","8","13","190","195","100","104","192.5","102","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","9","4","186","187","102","104","186.5","103","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","10","19","180","184","103","109","182","106","frame_0714.png","unclassified green sprite pixels"
"714","20897","113","11","8","176","178","108","110","177","109","frame_0714.png","unclassified green sprite pixels"
"716","20899","114","0","18","153","156","67","73","154.5","70","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","1","14","160","165","67","71","162.5","69","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","2","4","168","169","68","69","168.5","68.5","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","3","9","149","151","70","73","150","71.5","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","4","18","137","140","90","96","138.5","93","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","5","14","144","149","90","94","146.5","92","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","6","4","152","153","91","92","152.5","91.5","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","7","9","133","135","93","96","134","94.5","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","8","13","186","191","100","104","188.5","102","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","9","4","182","183","102","104","182.5","103","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","10","19","176","180","103","109","178","106","frame_0716.png","unclassified green sprite pixels"
"716","20899","114","11","8","172","174","108","110","173","109","frame_0716.png","unclassified green sprite pixels"
"718","20901","115","0","18","156","159","67","73","157.5","70","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","1","14","163","168","67","71","165.5","69","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","2","4","171","172","68","69","171.5","68.5","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","3","9","152","154","70","73","153","71.5","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","4","17","136","139","88","93","137.5","90.5","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","5","3","151","152","88","89","151.5","88.5","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","6","9","132","134","90","93","133","91.5","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","7","2","145","146","91","91","145.5","91","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","8","13","183","188","100","104","185.5","102","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","9","4","179","180","102","104","179.5","103","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","10","19","173","177","103","109","175","106","frame_0718.png","unclassified green sprite pixels"
"718","20901","115","11","8","169","171","108","110","170","109","frame_0718.png","unclassified green sprite pixels"
"720","20903","116","0","18","158","161","67","73","159.5","70","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","1","14","165","170","67","71","167.5","69","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","2","4","173","174","68","69","173.5","68.5","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","3","9","154","156","70","73","155","71.5","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","4","4","151","152","85","86","151.5","85.5","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","5","13","136","139","86","90","137.5","88","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","6","9","132","134","87","90","133","88.5","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","7","13","179","184","100","104","181.5","102","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","8","4","175","176","102","104","175.5","103","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","9","19","169","173","103","109","171","106","frame_0720.png","unclassified green sprite pixels"
"720","20903","116","10","8","165","167","108","110","166","109","frame_0720.png","unclassified green sprite pixels"
"722","20905","117","0","18","161","164","67","73","162.5","70","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","1","14","168","173","67","71","170.5","69","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","2","4","176","177","68","69","176.5","68.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","3","9","157","159","70","73","158","71.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","4","5","137","139","81","83","138","82","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","5","2","144","145","81","81","144.5","81","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","6","2","148","149","82","82","148.5","82","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","7","4","152","153","82","83","152.5","82.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","8","2","145","145","83","84","145","83.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","9","9","133","135","84","87","134","85.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","10","2","147","148","84","84","147.5","84","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","11","4","137","139","86","87","138","86.5","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","12","13","176","181","100","104","178.5","102","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","13","4","172","173","102","104","172.5","103","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","14","19","166","170","103","109","168","106","frame_0722.png","unclassified green sprite pixels"
"722","20905","117","15","8","162","164","108","110","163","109","frame_0722.png","unclassified green sprite pixels"
"724","20907","118","0","18","163","166","67","73","164.5","70","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","1","14","170","175","67","71","172.5","69","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","2","4","178","179","68","69","178.5","68.5","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","3","9","159","161","70","73","160","71.5","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","4","13","137","140","78","84","138.5","81","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","5","14","144","149","78","82","146.5","80","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","6","4","152","153","79","80","152.5","79.5","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","7","5","133","134","82","84","133.5","83","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","8","13","172","177","100","104","174.5","102","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","9","4","168","169","102","104","168.5","103","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","10","19","162","166","103","109","164","106","frame_0724.png","unclassified green sprite pixels"
"724","20907","118","11","8","158","160","108","110","159","109","frame_0724.png","unclassified green sprite pixels"
"726","20909","119","0","18","166","169","67","73","167.5","70","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","1","14","173","178","67","71","175.5","69","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","2","4","181","182","68","69","181.5","68.5","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","3","9","162","164","70","73","163","71.5","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","4","15","138","141","76","82","139.5","79","frame_0726.png","unclassified green sprite pixels"
"726","20909","119","5","14","145","150","76","80","147.5","78","frame_0726.png","unclassified green sprite pixels"
